statement,elicitation,committer
"Tudo o que você não consegue entender, você não pode possuir.",Amazon Translate,Amir
"Quando uma regra é obviamente ridícula em uma situação específica, a regra deve mudar.",Amazon Translate,Amir
"Quando as alíquotas do imposto corporativo sobem, as empresas devem demitir trabalhadores ou aumentar os custos de seus produtos.",Amazon Translate,Amir
"Ao contar para frente, oito vem depois de sete.",Amazon Translate,Amir
"Quando tudo estiver indo bem, esteja preparado para que algo dê errado e vice-versa.",Amazon Translate,Amir
"Quando John sente frio, ele costuma tomar sorvete gelado.",Amazon Translate,Amir
"Quando John faz novos amigos, ele os tropeça toda vez que os vê.",Amazon Translate,Amir
"Quando John tenta enriquecer a vida de Mary, ele tentará realizar seus sonhos.",Amazon Translate,Amir
"Ao gerenciar outras pessoas, devemos deixar de lado o ego e aceitar a responsabilidade.",Amazon Translate,Amir
"Quando Mary sente um pouco de frio, ela deve vestir uma roupa de banho.",Amazon Translate,Amir
"Quando uma porta se fecha, há uma trava sendo instalada em outro lugar.",Amazon Translate,Amir
"Quando metade do mundo experimenta o dia, a outra metade experimenta a noite.",Amazon Translate,Amir
"Quando as pessoas estão com problemas, elas encontram uma maneira de sair deles.",Amazon Translate,Amir
"Quando as pessoas constroem uma casa de pássaros, elas a penduram do lado de fora.",Amazon Translate,Amir
"Quando as pessoas se cavam sozinhas, elas podem cair em um buraco.",Amazon Translate,Amir
"Quando as pessoas não prestam atenção ao dirigir, elas podem entrar em um lago.",Amazon Translate,Amir
"Quando as pessoas compram um ingresso, o colocam no bolso.",Amazon Translate,Amir
"Quando as pessoas voltam para casa, elas pensam que nunca vão sair de lá.",Amazon Translate,Amir
"Quando as pessoas ficam quentes, elas começam a respirar fogo.",Amazon Translate,Amir
"Quando as pessoas se reúnem com amigos, geralmente se envolvem em atividades divertidas e saudáveis.",Amazon Translate,Amir
"Quando as pessoas batem areia, elas comem areia.",Amazon Translate,Amir
"Quando as pessoas recebem a mesada de outra pessoa, geralmente a devolvem honestamente.",Amazon Translate,Amir
"Quando as pessoas querem escrever uma história, geralmente pensam que podem escrever uma história sem nenhum esforço.",Amazon Translate,Amir
"Quando as pessoas usam calças, elas usam cintos, se necessário.",Amazon Translate,Amir
"Quando os políticos se concentram na política partidária em vez de nas questões que interessam às pessoas, suas ações parecem sem sentido para as pessoas.",Amazon Translate,Amir
"Ao pesquisar algo, você sempre o encontra no último lugar em que procura.",Amazon Translate,Amir
"Embora algumas pessoas possam respirar, outras não.",Amazon Translate,Amir
"Quando alguém se torna policial, volta à escola para obter um diploma de finanças.",Amazon Translate,Amir
"Quando alguém pega um carro emprestado, geralmente pretende levá-lo à loja.",Amazon Translate,Amir
"Quando alguém come pão, pode não se arrepender.",Amazon Translate,Amir
"Quando alguém ouve um barulho estranho, procura a fonte.",Amazon Translate,Amir
"Quando alguém está vestindo um maiô, não pode jogar basquete.",Amazon Translate,Amir
"Quando alguém sai de uma loja de fast food com uma sacola, a sacola fica cheia de comida.",Amazon Translate,Amir
"Quando alguém faz sanduíches, não precisa consultar ninguém.",Amazon Translate,Amir
"Quando alguém tira uma folga, passa um tempo relaxando e depois recuperando o trabalho necessário em casa.",Amazon Translate,Amir
"Quando o sol nasce pela manhã, muitos seres vivos se levantam do sono com ele.",Amazon Translate,Amir
"Quando o lobo é mencionado, ele já está perto de você.",Amazon Translate,Amir
"Quando suas vidas ou carreiras estão em risco, as pessoas protegem seus salários por meio de agências de seguros.",Amazon Translate,Amir
"Quando podemos falar sobre nossos sentimentos, eles se tornam menos opressores, menos perturbadores e menos assustadores.",Amazon Translate,Amir
"Quando cortamos o braço de alguém, essa pessoa não pedia ajuda.",Amazon Translate,Amir
"Quando enviamos mensagens de texto para outra pessoa, podemos ficar irritados se não recebermos uma resposta imediata.",Amazon Translate,Amir
"Quando completamos oito anos, queremos comemorar.",Amazon Translate,Amir
"Quando trabalhamos juntos, podemos encontrar soluções.",Amazon Translate,Amir
"Quando você adiciona dois números, o número resultante é maior do que qualquer um dos dois.",Amazon Translate,Amir
"Quando você é rico, é difícil saber quem são seus verdadeiros amigos.",Amazon Translate,Amir
"Quando você encontrar uma bifurcação na estrada, pegue-a.",Amazon Translate,Amir
"Quando você escuta com atenção, é incrível o que você pode aprender e, quando aplicado, é incrível o que você pode mudar.",Amazon Translate,Amir
"Quando você diz que concorda com algo em princípio, significa que não tem intenção de realizá-lo na prática.",Amazon Translate,Amir
"Plágio é quando você copia de um escritor, enquanto a pesquisa envolve o fornecimento de vários escritores.",Amazon Translate,Amir
"Ao viajar para o Ártico, leve roupas quentes, pois o clima é muito frio.",Amazon Translate,Amir
"Ao empreender uma revolução, a dificuldade não está em iniciá-la, mas em controlá-la.",Amazon Translate,Amir
"Quando quiser enganar o mundo, diga a verdade.",Amazon Translate,Amir
"Ao discutir com um idiota, certifique-se de que ele não esteja fazendo a mesma coisa.",Amazon Translate,Amir
"Sempre que um crime é cometido, o céu encontra uma testemunha.",Amazon Translate,Amir
Onde as crianças estão presentes significa uma era de ouro.,Amazon Translate,Amir
"Quando se trata de grandes somas de dinheiro, é aconselhável não confiar em ninguém.",Amazon Translate,Amir
"Em locais onde o distanciamento social é difícil, o uso de máscara é recomendado.",Amazon Translate,Amir
A liberdade é segura onde a imprensa é livre e todo homem é capaz de ler.,Amazon Translate,Amir
"Sem imaginação, não há horror.",Amazon Translate,Amir
"Onde não há propriedade, não há injustiça.",Amazon Translate,Amir
"Onde o casamento existe sem amor, o amor existirá sem o casamento.",Amazon Translate,Amir
"Enquanto alguns jovens e adolescentes se adaptam às amizades e ao entretenimento on-line, outros podem se sentir entediados e solitários durante o isolamento forçado.",Amazon Translate,Amir
Whitmer ajuda as pessoas em seu estado.,Amazon Translate,Amir
"Quem compra barato, paga duas vezes.",Amazon Translate,Amir
"Quem inveja o outro, confessa sua superioridade.",Amazon Translate,Amir
"Quem na discussão aduz autoridade, não usa o intelecto, mas a memória.",Amazon Translate,Amir
Por que ele votaria contra os aumentos salariais dos professores?,Amazon Translate,Amir
Você vai ajudar a equipe Hinson hoje?,Amazon Translate,Amir
Você vai ficar com o Dr. Fauci e assinar agora?,Amazon Translate,Amir
"Ganhe sem se gabar, perca sem desculpa.",Amazon Translate,Amir
O inverno é frio.,Amazon Translate,Amir
"O inverno não é uma estação, é uma ocupação.",Amazon Translate,Amir
A sabedoria é como um baobá; é difícil para um indivíduo abraçá-la.,Amazon Translate,Amir
"Com uma fralda suja e o trem ficando cheio, ele tem a opção de colocar a fralda em qualquer lugar, inclusive no chão, ou segurar a fralda.",Amazon Translate,Amir
"Com todas as coisas e em todas as coisas, somos todos parentes.",Amazon Translate,Amir
"Com o risco à saúde e a pandemia, todos os eleitores devem poder votar da maneira que se sintam seguros.",Amazon Translate,Amir
"Sem artesanato, a inspiração é uma mera palheta sacudida pelo vento.",Amazon Translate,Amir
As mulheres devem ter direitos iguais perante a lei.,Amazon Translate,Amir
Os esportes femininos são sagrados e precisam ser protegidos de ataques políticos.,Amazon Translate,Amir
Não colocará a política acima das pessoas.,Amazon Translate,Amir
A palavra é a sombra de uma ação.,Amazon Translate,Amir
As palavras são as drogas mais poderosas usadas pela humanidade.,Amazon Translate,Amir
"Trabalhe duro, mas aproveite a vida também.",Amazon Translate,Amir
Malhar e fazer exercícios aeróbicos podem melhorar sua saúde.,Amazon Translate,Amir
Exercitar-se pode reduzir o peso e melhorar a saúde.,Amazon Translate,Amir
Malhar é como economizar 401k para sua saúde.,Amazon Translate,Amir
"Escrever é como prostituição. Primeiro, você faz isso por amor, depois por alguns amigos próximos e depois por dinheiro.",Amazon Translate,Amir
Escrever é a maneira natural de expor o quão desleixado é seu pensamento.,Amazon Translate,Amir
Cartões vermelhos dados erroneamente no futebol devem ser anulados.,Amazon Translate,Amir
O fermento não é usado para todos os tipos de pão.,Amazon Translate,Amir
"Ontem é história, amanhã é um mistério. Hoje é um presente, é por isso que o chamamos de 'presente'.",Amazon Translate,Amir
É provável que você encontre uma estante de livros na biblioteca.,Amazon Translate,Amir
É provável que você encontre uma capital em um país.,Amazon Translate,Amir
É provável que você encontre um carro em um estacionamento.,Amazon Translate,Amir
É provável que você encontre um gato na cama.,Amazon Translate,Amir
É provável que você encontre um computador em qualquer escola.,Amazon Translate,Amir
É provável que você encontre um armário de canto na cozinha.,Amazon Translate,Amir
É provável que você encontre um caranguejo na areia.,Amazon Translate,Amir
É provável que você encontre um cachorro em um canil.,Amazon Translate,Amir
É provável que você encontre um peixe na água.,Amazon Translate,Amir
É provável que você encontre um humano nas casas.,Amazon Translate,Amir
É provável que você encontre um humano na escola.,Amazon Translate,Amir
É provável que você encontre uma medusa em um aquário.,Amazon Translate,Amir
É provável que você encontre uma medusa na maioria dos oceanos.,Amazon Translate,Amir
É provável que você encontre uma placa-mãe em um computador.,Amazon Translate,Amir
É provável que você encontre enxaguatório bucal em um banheiro.,Amazon Translate,Amir
É provável que você encontre uma batata na cozinha.,Amazon Translate,Amir
É provável que você encontre uma batata em restaurantes.,Amazon Translate,Amir
É provável que você encontre uma batata na sua despensa.,Amazon Translate,Amir
É provável que você encontre uma camisa em um armário.,Amazon Translate,Amir
É provável que você encontre um grampeador em uma mesa.,Amazon Translate,Amir
É provável que você encontre uma estrela no céu noturno.,Amazon Translate,Amir
É provável que você encontre um toalheiro no banheiro.,Amazon Translate,Amir
É provável que você encontre pão em uma caixa de pão.,Amazon Translate,Amir
É provável que você encontre crianças em uma escola.,Amazon Translate,Amir
É provável que você encontre papel higiênico no banheiro.,Amazon Translate,Amir
"Você é obrigado a viver sua vida do começo ao fim, ninguém mais pode fazer isso por você.",Amazon Translate,Amir
"Você ainda é você mesmo, mesmo que se mude para outro local.",Amazon Translate,Amir
"Você é o mestre dos segredos que guarda, mas escravo daqueles que escapam.",Amazon Translate,Amir
Você é o que você come.,Amazon Translate,Amir
"Você pode me pedir que procure a verdade, mas não pode pedir que eu a encontre.",Amazon Translate,Amir
"Você pode ser feliz ou infeliz, é só de acordo com a maneira como você vê as coisas.",Amazon Translate,Amir
"Você pode ser saudável, não importa o nível de condicionamento físico que você tenha.",Amazon Translate,Amir
Você pode chamar o lugar onde nasceu de lar.,Amazon Translate,Amir
Você pode carregar baterias recarregáveis.,Amazon Translate,Amir
"Você pode enganar algumas pessoas algumas vezes e todas as pessoas algumas vezes, mas você não pode enganar todas as pessoas o tempo todo.",Amazon Translate,Amir
Você pode ir à igreja para aprender sobre Deus.,Amazon Translate,Amir
Você só pode saber como está o tempo no lugar em que você está.,Amazon Translate,Amir
"Você pode fingir ser sério, não pode fingir ser espirituoso.",Amazon Translate,Amir
Você pode esticar as costas levantando objetos pesados.,Amazon Translate,Amir
Você não pode dividir uma dúzia de ovos inteiros igualmente entre uma família de 5.,Amazon Translate,Amir
Você não pode saber para onde está indo até entender de onde vem.,Amazon Translate,Amir
Você não pode ensinar uma criança a andar de bicicleta em um seminário.,Amazon Translate,Amir
Você não pode existir e não existir como algo ao mesmo tempo.,Amazon Translate,Amir
"Você não pode corromper as pessoas, mas muitas vezes pode enganá-las.",Amazon Translate,Amir
Você não separa seus amigos de seus inimigos até que o gelo se quebre.,Amazon Translate,Amir
"Você tem um Deus em quem acreditar, então use-o com sabedoria. Ele pode ou não ser real, mas ainda é um guia para guiá-lo no caminho de sua própria escolha.",Amazon Translate,Amir
Você perde peso quanto mais se exercita.,Amazon Translate,Amir
Você precisa de um passaporte para viajar para outros países.,Amazon Translate,Amir
Você precisa de eletricidade para alimentar um computador.,Amazon Translate,Amir
Você precisa votar em um republicano em vez de em um democrata desta vez.,Amazon Translate,Amir
Você nunca coloca metal no microondas.,Amazon Translate,Amir
"Você só tem uma chance de uma grande oportunidade, então certifique-se de reconhecê-la e aproveitá-la com as duas mãos.",Amazon Translate,Amir
