statement,elicitation,committer
La ley no puede igualar a la humanidad a pesar de la naturaleza.,Amazon Translate,Amir
"Cuantas menos calorías consuma, menos libras ganará.",Amazon Translate,Amir
"Cuanto menos tengas que hablar de una visualización y más puedas hablar de sus ideas, mejor.",Amazon Translate,Amir
La plataforma libertaria es enorme.,Amazon Translate,Amir
El lagarto que saltó del alto árbol de Iroko al suelo dijo que se elogiaría a sí mismo si nadie más lo hacía.,Amazon Translate,Amir
"El corredor logístico de Buffalo, Nueva York, debe preservarse.",Amazon Translate,Amir
El Lowcountry necesita volver a los valores conservadores.,Amazon Translate,Amir
"El hombre de poder es arruinado por el poder, el hombre de dinero por el dinero, el hombre sumiso por la sumisión, el que busca placer por el placer.",Amazon Translate,Amir
El hombre que quita una montaña comienza llevándose piedras pequeñas.,Amazon Translate,Amir
Las matemáticas siempre son correctas.,Amazon Translate,Amir
El significado de la vida es que se detiene.,Amazon Translate,Amir
La industria empacadora de carne debería aumentar la transparencia de los precios.,Amazon Translate,Amir
"El encuentro de dos personalidades es como el contacto de dos sustancias químicas. Si hay alguna reacción, ambas se transforman.",Amazon Translate,Amir
Los valores del Medio Oeste de corazones y hogares abiertos contribuirán en gran medida a la política.,Amazon Translate,Amir
"La mente no puede vivir sin el cuerpo, por lo que debes mantenerte en buena forma física para alcanzar tu potencial de salud mental.",Amazon Translate,Amir
Los milagros de la tierra son las leyes del cielo.,Amazon Translate,Amir
La luna no está hecha de queso.,Amazon Translate,Amir
"Cuantos más lugares diferentes visites, más te darás cuenta de las cosas que tienen en común.",Amazon Translate,Amir
"Cuanto más avanza la humanidad, más se degrada.",Amazon Translate,Amir
"Cuantos más lugares visite, más comprenderá el mundo.",Amazon Translate,Amir
"Cuanto más sufre alguien en la vida, más sabio se vuelve.",Amazon Translate,Amir
"Cuanta más tecnología utilice, menos utilizará su propio conocimiento.",Amazon Translate,Amir
"Cuantos más problemas encontremos, más avanzará la tecnología para abordarlos.",Amazon Translate,Amir
"Cuanto más das, más recibes.",Amazon Translate,Amir
"Cuanto más piensas en las cosas, más ejercitas tu cerebro y amplías el conocimiento.",Amazon Translate,Amir
La prueba más segura para juzgar si un país es realmente libre es el grado de seguridad del que disfrutan las minorías.,Amazon Translate,Amir
Lo más desagradable que tu peor enemigo te diga a la cara no se acerca a lo que dicen tus mejores amigos a tus espaldas.,Amazon Translate,Amir
El hombre más irremediablemente estúpido es el que no se da cuenta de que es sabio.,Amazon Translate,Amir
Lo más importante para la salud es comer alimentos saludables.,Amazon Translate,Amir
Los picos de las montañas pueden ser muy peligrosos.,Amazon Translate,Amir
"El misterio de la existencia humana radica no solo en mantenerse vivo, sino en encontrar algo por lo que vivir.",Amazon Translate,Amir
El mundo natural proporciona las necesidades de la vida.,Amazon Translate,Amir
La voz de NC Values se emite en Facebook Live todos los miércoles por la noche a las 7:30 p.m.,Amazon Translate,Amir
La necesidad de dinero haría que quisieras solicitar un trabajo.,Amazon Translate,Amir
"Lo bueno de ser una celebridad es que cuando aburres a la gente, piensan que es su culpa.",Amazon Translate,Amir
El Polo Norte está en el norte.,Amazon Translate,Amir
El objetivo de aprendizaje número uno es «trabajar con otros de manera efectiva para encontrar y resolver problemas frente a la incertidumbre».,Amazon Translate,Amir
El número pi es infinito.,Amazon Translate,Amir
El océano es grande.,Amazon Translate,Amir
La única constante con respecto a la tecnología es que siempre cambiará.,Amazon Translate,Amir
Al oponente no le gustan las personas LGBT.,Amazon Translate,Amir
"Lo contrario de una afirmación correcta es una afirmación falsa. Sin embargo, lo contrario de una verdad profunda puede ser otra verdad profunda.",Amazon Translate,Amir
Lo contrario de una verdad profunda bien puede ser otra verdad profunda.,Amazon Translate,Amir
No se debe esperar que a los oprimidos les gusten sus opresores.,Amazon Translate,Amir
El Océano Pacífico separa las Américas y Asia.,Amazon Translate,Amir
"El pasado no ha muerto. De hecho, ni siquiera es pasado.",Amazon Translate,Amir
El pueblo debe luchar tanto por sus leyes como por sus muros.,Amazon Translate,Amir
La gente quiere respuestas sencillas a los problemas a los que nos enfrentamos.,Amazon Translate,Amir
Las personas que hacen del arte su negocio son en su mayoría impostores.,Amazon Translate,Amir
Los lugares que nadie ha explorado todavía también pueden contener los tesoros más desconocidos.,Amazon Translate,Amir
"La principal herramienta del pobre es su lengua, con la que se defiende.",Amazon Translate,Amir
El Papa es el líder de la Iglesia Católica.,Amazon Translate,Amir
El precio de la grandeza es la responsabilidad.,Amazon Translate,Amir
"Los principios de la mentalidad de crecimiento son: aprender, observar, mejorar.",Amazon Translate,Amir
El desafío para el lenguaje era cómo pasar del sonido al significado.,Amazon Translate,Amir
El proceso de hacer un segundo borrador es el proceso de hacer que parezca que sabías lo que estabas haciendo desde el principio.,Amazon Translate,Amir
La proliferación de escuelas autónomas afecta la capacidad de los estados para distribuir de manera eficiente el dinero de los impuestos.,Amazon Translate,Amir
La prosperidad de un necio es una pesada carga que soportar.,Amazon Translate,Amir
El público debería tener una mayor conciencia sobre la seguridad de las armas.,Amazon Translate,Amir
La calidad de tu vida depende en gran medida de las circunstancias en las que naciste.,Amazon Translate,Amir
"La cuestión no es quién me va a dejar, sino quién me va a detener.",Amazon Translate,Amir
La forma más rápida de terminar una guerra es perderla.,Amazon Translate,Amir
La derecha radical es mala para el progreso.,Amazon Translate,Amir
Negarse a usar una máscara es egoísta.,Amazon Translate,Amir
El representante ayudará a Tennessee.,Amazon Translate,Amir
El Partido Republicano ha abandonado su propia plataforma.,Amazon Translate,Amir
El Partido Republicano es el mejor.,Amazon Translate,Amir
El aumento de los delitos violentos debería preocupar a todos.,Amazon Translate,Amir
Las reglas para el coronavirus no son consistentes.,Amazon Translate,Amir
"El sabio tiene constantemente una mente abierta. Considera tanto a los que son buenos como a los que no lo son tanto. De esta manera, alcanza la bondad.",Amazon Translate,Amir
"El sabio lo atesora todo, así que no se desperdicia nada.",Amazon Translate,Amir
El secreto para hacer las cosas es actuar.,Amazon Translate,Amir
El secreto del éxito es saber algo que nadie más sabe.,Amazon Translate,Amir
El sentido del tacto requiere contacto físico.,Amazon Translate,Amir
La situación en el Senado debería mejorar.,Amazon Translate,Amir
La situación con nuestro gobierno estatal no es muy buena.,Amazon Translate,Amir
El cielo es azul.,Amazon Translate,Amir
La situación en el Congreso debe mejorar.,Amazon Translate,Amir
Las tormentas son cada vez más peligrosas.,Amazon Translate,Amir
El secreto más extraño del éxito: nos convertimos en lo que pensamos.,Amazon Translate,Amir
El hombre más fuerte del mundo es el que está solo.,Amazon Translate,Amir
El estudio de diferentes lugares del mundo es una rama de la geografía.,Amazon Translate,Amir
El apoyo de los principios y valores básicos es crucial.,Amazon Translate,Amir
La idea de eximir de impuestos a los dispositivos de seguridad para armas merece apoyo.,Amazon Translate,Amir
"La felicidad suprema de la vida es la convicción de que somos amados, amados por nosotros mismos, o mejor dicho, a pesar de nosotros mismos.",Amazon Translate,Amir
El término «seguridad de armas» suena menos restrictivo y agresivo que «control de armas».,Amazon Translate,Amir
La prueba de una inteligencia de primer nivel es la capacidad de mantener dos ideas opuestas en la mente al mismo tiempo y conservar la capacidad de funcionar.,Amazon Translate,Amir
Las cosas en las que creemos son buenas.,Amazon Translate,Amir
"Las tres adicciones más dañinas son la heroína, los carbohidratos y un salario mensual.",Amazon Translate,Amir
"El tirano es aquel que presume, desafiando la ley, gobernar de acuerdo con la ley. El déspota es aquel que se coloca por encima de la ley misma.",Amazon Translate,Amir
La vida más fea es mejor que la muerte más agradable.,Amazon Translate,Amir
"El Reino Unido, Francia y Alemania no deberían emitir declaraciones contra Irán.",Amazon Translate,Amir
Los Estados Unidos deben respetar a todas las personas.,Amazon Translate,Amir
El valor de un automóvil se deprecia a medida que se usa.,Amazon Translate,Amir
La voz de la mayoría no es prueba de justicia.,Amazon Translate,Amir
El agua está limpia.,Amazon Translate,Amir
El camino no está en el cielo. El camino está en el corazón.,Amazon Translate,Amir
"La manera de vencer al hombre enojado es con gentileza, al hombre malvado con bondad, al avaro con generosidad y al mentiroso con la verdad pura.",Amazon Translate,Amir
La forma de superar el frío es calentarse unos a otros.,Amazon Translate,Amir
La debilidad del enemigo nos hace fuertes.,Amazon Translate,Amir
Las ruedas son redondas.,Amazon Translate,Amir
"Todo el problema del mundo es que los tontos y los fanáticos siempre están tan seguros de sí mismos, pero las personas más sabias están tan llenas de dudas.",Amazon Translate,Amir
El mundo es grande.,Amazon Translate,Amir
El mundo es plano.,Amazon Translate,Amir
El mundo no es plano.,Amazon Translate,Amir
El mundo no es redondo.,Amazon Translate,Amir
El mundo es redondo.,Amazon Translate,Amir
"El mundo necesita soñadores y necesita hacedores. Pero, sobre todo, el mundo necesita soñadores que los tengan.",Amazon Translate,Amir
"La historia del mundo es constante, como las leyes de la naturaleza, y simple, como las almas de los hombres. Las mismas condiciones producen continuamente los mismos resultados.",Amazon Translate,Amir
Hay 50 estados en los Estados Unidos.,Amazon Translate,Amir
Hay muchas religiones y sistemas de creencias en nuestro mundo.,Amazon Translate,Amir
Hay acciones básicas que podemos tomar para ayudar al medio ambiente.,Amazon Translate,Amir
Hay valores fundamentales básicos que los líderes necesitan.,Amazon Translate,Amir
"Apoyar a Findley tiene beneficios, incluidas las ganancias monetarias.",Amazon Translate,Amir
"Hay ciertas líneas rojas constitucionales que un estado no puede cruzar, ni siquiera en una crisis.",Amazon Translate,Amir
Hay soluciones fáciles para la violencia armada en este momento.,Amazon Translate,Amir
Hay cambios positivos que deberían hacerse en las leyes sobre armas.,Amazon Translate,Amir
Hay cuestiones en las que casi todos los estadounidenses están de acuerdo y que debemos abordar.,Amazon Translate,Amir
"Hay muchos caminos que llevan a la cima de la montaña, pero la vista es la misma.",Amazon Translate,Amir
Hay muchas religiones.,Amazon Translate,Amir
"Hay muchas creencias diferentes, por lo que no todas pueden ser correctas.",Amazon Translate,Amir
Hay muchos lugares diferentes en la Tierra.,Amazon Translate,Amir
"No hay obstáculos imposibles. Solo hay voluntades más fuertes y más débiles, eso es todo.",Amazon Translate,Amir
No hay atascos de tráfico a lo largo de la milla adicional.,Amazon Translate,Amir
No hay dos lugares que tengan la misma forma física si los dibujas en un mapa.,Amazon Translate,Amir
Hay soluciones obvias y fáciles para combatir la violencia armada en este momento.,Amazon Translate,Amir
Hay formas obvias de reducir el gasto público que beneficiarán a los estadounidenses.,Amazon Translate,Amir
Solo hay dos tipos de errores: errores tipográficos y oportunidades de aprender algo que aún no entiendes.,Amazon Translate,Amir
Hay algunas acciones que todas las religiones desalientan.,Amazon Translate,Amir
Hay algunos que hablan bien y escriben mal. Porque el lugar y el público los calientan y sacan de sus mentes más de lo que piensan sin esa calidez.,Amazon Translate,Amir
Hay cosas que deben hacerse para hacer frente de manera efectiva a la violencia armada.,Amazon Translate,Amir
Hay demasiadas armas en manos de los estadounidenses hoy en día.,Amazon Translate,Amir
Hay formas de regular a la policía que salvarán vidas y tendrán éxito.,Amazon Translate,Amir
Hay formas de detener la violencia armada y debemos tomar medidas.,Amazon Translate,Amir
No puede haber un dios diferente para cada supuesta religión.,Amazon Translate,Amir
Hay un gran océano ahí fuera.,Amazon Translate,Amir
Hay un poder mayor en este mundo.,Amazon Translate,Amir
Hay un panel disponible para abordar cualquier obstáculo legal que impida a Airbnb operar en nuestras ciudades y pueblos.,Amazon Translate,Amir
