statement,committer,elicitation
Le climat influence les types de végétation présents dans les zones géographiques.,Amir,Amazon Translate
Les icebergs se détachent des grands glaciers flottant dans l'océan.,Amir,Amazon Translate
"Shakespeare a écrit des pièces de théâtre, dont Hamlet et Macbeth.",Amir,Amazon Translate
"Une alimentation équilibrée comprend des protéines, des légumes et des céréales.",Amir,Amazon Translate
L'atmosphère de la Terre est principalement composée d'azote et d'oxygène.,Amir,Amazon Translate
Les vergers de pommiers produisent des fruits chaque automne.,Amir,Amazon Translate
Le sel permet de conserver la viande avant la réfrigération.,Amir,Amazon Translate
Les polygones sont des formes fermées dont les côtés sont droits uniquement.,Amir,Amazon Translate
La radio transmet les ondes sonores à distance sans fil.,Amir,Amazon Translate
Les grues utilisent de longues pattes pour patauger dans l'eau.,Amir,Amazon Translate
Les pièces servent de monnaie pour les petites transactions.,Amir,Amazon Translate
Les feuilles changent de couleur à l'automne à cause de la température.,Amir,Amazon Translate
Les professionnels de santé diagnostiquent et traitent les maladies.,Amir,Amazon Translate
Les échecs utilisent des mouvements stratégiques sur un plateau de jeu à damier.,Amir,Amazon Translate
Les médecins prescrivent des médicaments et des thérapies aux patients.,Amir,Amazon Translate
Les moustiques sont des porteurs courants de diverses maladies.,Amir,Amazon Translate
La logique constitue la base de l'argumentation rationnelle.,Amir,Amazon Translate
"Les mathématiques analysent les modèles, les quantités et les structures.",Amir,Amazon Translate
Les acteurs jouent des rôles dans des productions théâtrales.,Amir,Amazon Translate
Les enseignants éduquent les élèves dans les salles de classe du monde entier.,Amir,Amazon Translate
Frida Kahlo a peint des autoportraits expressifs.,Amir,Amazon Translate
"La tour Eiffel se trouve à Paris, en France.",Amir,Amazon Translate
"Au basketball, des équipes de cinq joueurs s'affrontent pour marquer des points.",Amir,Amazon Translate
Les bulldozers déplacent la terre pendant les projets de construction.,Amir,Amazon Translate
Les guillemets indiquent un discours ou des citations dans le texte.,Amir,Amazon Translate
Les ordinateurs traitent les informations électroniquement à grande vitesse.,Amir,Amazon Translate
Des éclairs se produisent en cas d'orage.,Amir,Amazon Translate
Les pyramides illustrent d'anciennes réalisations architecturales.,Amir,Amazon Translate
Les vitamines aident à maintenir les fonctions corporelles et le métabolisme.,Amir,Amazon Translate
La musique classique utilise des compositions structurées avec des instruments orchestrés.,Amir,Amazon Translate
Les plans guident les ingénieurs dans la conception des bâtiments.,Amir,Amazon Translate
Mars est visible à l'œil nu pendant l'opposition.,Amir,Amazon Translate
Les prévisions météorologiques prédisent les conditions atmosphériques futures au niveau local.,Amir,Amazon Translate
Le riz est la céréale de base des régimes alimentaires asiatiques.,Amir,Amazon Translate
La marionnette donne vie à des histoires à l'aide de personnages contrôlés à la main.,Amir,Amazon Translate
Le cancer décrit un groupe de maladies présentant une croissance cellulaire anormale.,Amir,Amazon Translate
Le moteur de recherche Google indexe des millions de pages Web chaque jour.,Amir,Amazon Translate
Le fromage provient de lait caillé conservé correctement.,Amir,Amazon Translate
Les crocodiles habitent les berges des rivières et les zones humides chaudes.,Amir,Amazon Translate
L'Antarctique connaît six mois de lumière naturelle continue par an.,Amir,Amazon Translate
"Les ingénieurs conçoivent des machines, des bâtiments et des infrastructures.",Amir,Amazon Translate
Les violonistes jouent des mélodies en inclinant les cordes avec précision.,Amir,Amazon Translate
Les îles sont entièrement entourées de plans d'eau.,Amir,Amazon Translate
Le jogging améliore la résilience face à la sédentarité.,Amir,Amazon Translate
La glace se forme naturellement lorsque les températures descendent en dessous de zéro.,Amir,Amazon Translate
Le football utilise un ballon sphérique et des poteaux de but par équipe.,Amir,Amazon Translate
Les sculpteurs créent des œuvres tridimensionnelles à partir de blocs de pierre ou de métal.,Amir,Amazon Translate
Une alimentation saine favorise le bon fonctionnement du système immunitaire.,Amir,Amazon Translate
L'électricité alimente les appareils électroniques partout dans le monde.,Amir,Amazon Translate
Les médecins traitent les blessures et les maladies au quotidien.,Amir,Amazon Translate
Les étagères de la bibliothèque classent les livres par sujet ou par auteur.,Amir,Amazon Translate
L'histoire étudie les personnages et les événements du passé.,Amir,Amazon Translate
Les tremblements de terre résultent de mouvements le long de failles souterraines.,Amir,Amazon Translate
"Le yoga intègre des techniques de posture, de respiration et de concentration.",Amir,Amazon Translate
Les danseurs de ballet exécutent des mouvements chorégraphiés avec grâce.,Amir,Amazon Translate
Les géographes étudient les distributions spatiales et les emplacements.,Amir,Amazon Translate
Les agriculteurs cultivent des céréales et des légumes pour la consommation.,Amir,Amazon Translate
Les abeilles produisent du miel dans les ruches.,Amir,Amazon Translate
Les Grecs de l'Antiquité ont construit des temples en l'honneur de leurs dieux.,Amir,Amazon Translate
Les bus publics permettent de se déplacer en commun dans les villes.,Amir,Amazon Translate
Les phoques vivent à la fois sur terre et en mer froide.,Amir,Amazon Translate
Le mur de Berlin a divisé Berlin-Est et Berlin-Ouest après la Seconde Guerre mondiale.,Amir,Amazon Translate
Les grands requins blancs possèdent plusieurs rangées de dents.,Amir,Amazon Translate
Les glands deviennent des chênes s'ils ne sont pas dérangés.,Amir,Amazon Translate
Les arachides poussent sous terre en gousses.,Amir,Amazon Translate
Le kiwi a une peau brune duveteuse et une chair verte.,Amir,Amazon Translate
"Les atomes forment tous les types de matières solides, liquides et gazeuses.",Amir,Amazon Translate
Les virus provoquent la grippe et le rhume.,Amir,Amazon Translate
"La mémoire humaine stocke des faits, des compétences et des expériences.",Amir,Amazon Translate
"Les supermarchés vendent des produits d'épicerie, des articles pour la maison et des articles personnels.",Amir,Amazon Translate
Les avions transportent rapidement des passagers à travers les continents.,Amir,Amazon Translate
Alexandre le Grand a conquis une grande partie du monde antique.,Amir,Amazon Translate
Le Bluetooth connecte sans fil les appareils numériques.,Amir,Amazon Translate
Les artistes expriment leurs idées visuellement à travers différents médias.,Amir,Amazon Translate
Le lavage des fruits et légumes élimine la saleté et les bactéries.,Amir,Amazon Translate
Le calcul détermine les zones situées sous les courbes et les taux de variation.,Amir,Amazon Translate
Les cartes représentent visuellement les zones géographiques à l'aide de symboles et de lignes.,Amir,Amazon Translate
Une alimentation équilibrée favorise une fonction immunitaire forte.,Amir,Amazon Translate
"Les musées présentent des expositions d'art, d'histoire et de science.",Amir,Amazon Translate
La gravité retient les objets à la surface de la Terre.,Amir,Amazon Translate
La photographie capture des images à l'aide d'appareils photo et de films ou de capteurs.,Amir,Amazon Translate
Les lapins détectent les prédateurs grâce à leurs grandes oreilles sensibles.,Amir,Amazon Translate
Les ordinateurs traitent les données à l'aide de systèmes numériques binaires.,Amir,Amazon Translate
Les pièces servent de monnaie pour les transactions commerciales.,Amir,Amazon Translate
Les violonistes jouent des notes aiguës dans des orchestres et des ensembles.,Amir,Amazon Translate
Les avions transportent des passagers entre des villes lointaines du monde.,Amir,Amazon Translate
Les médecins diagnostiquent les maladies et recommandent des traitements.,Amir,Amazon Translate
Les grues pataugent en eau peu profonde à la recherche de poissons et d'insectes.,Amir,Amazon Translate
Les statues commémorent des personnages ou des événements notables dans les espaces publics.,Amir,Amazon Translate
"Les élèves apprennent des matières académiques telles que les mathématiques, les sciences et les langues.",Amir,Amazon Translate
Les systèmes de positionnement mondial (GPS) aident à naviguer à l'extérieur.,Amir,Amazon Translate
Les températures estivales sont généralement supérieures à celles des mois d'hiver.,Amir,Amazon Translate
Les lacs contiennent des étendues d'eau douce ou d'eau salée stagnantes.,Amir,Amazon Translate
Les nuages sont constitués de gouttelettes de vapeur d'eau condensée froide.,Amir,Amazon Translate
Les équipes de football s'affrontent pour marquer des buts avec un ballon.,Amir,Amazon Translate
La science repose sur l'observation et les preuves expérimentales.,Amir,Amazon Translate
Les lunettes corrigent les problèmes de vision tels que la myopie.,Amir,Amazon Translate
"L'arithmétique comprend l'addition, la soustraction, la multiplication et la division.",Amir,Amazon Translate
Les horloges mesurent les intervalles de temps avec précision.,Amir,Amazon Translate
La pénicilline a été découverte comme antibiotique par Alexander Fleming.,Amir,Amazon Translate
La NASA explore l'espace extra-atmosphérique à l'aide de télescopes et d'engins spatiaux.,Amir,Amazon Translate
Les carnivores se nourrissent principalement en mangeant d'autres animaux.,Amir,Amazon Translate
"Le cerveau traite les pensées, les émotions et contrôle les fonctions corporelles.",Amir,Amazon Translate
Les voitures transportent rapidement des personnes et des marchandises sur les routes.,Amir,Amazon Translate
Vénus est la planète la plus chaude de notre système solaire.,Amir,Amazon Translate
L'Asie est le plus grand des continents de la Terre.,Amir,Amazon Translate
Frida Kahlo a peint des autoportraits influencés par la culture mexicaine.,Amir,Amazon Translate
"Les cartes simplifient le relief, les distances et les frontières politiques.",Amir,Amazon Translate
Un sommeil sain favorise la fonction immunitaire et la régulation de l'humeur.,Amir,Amazon Translate
Les médecins traitent les maladies à l'aide de diagnostics et de médicaments.,Amir,Amazon Translate
Le yoga combine étirements et respiration pour des bienfaits pour la santé.,Amir,Amazon Translate
Les plantes perdent leurs feuilles en automne dans les climats tempérés.,Amir,Amazon Translate
Les pingouins sont des oiseaux qui nagent mais ne volent pas.,Amir,Amazon Translate
Les océans recouvrent plus des deux tiers de la surface de la Terre.,Amir,Amazon Translate
Le plastique persiste dans la nature pendant des centaines d'années.,Amir,Amazon Translate
Les bibliothèques publiques prêtent des livres gratuitement aux titulaires de cartes.,Amir,Amazon Translate
Les baleines expulsent des jets d'air lorsqu'elles remontent à la surface pour respirer.,Amir,Amazon Translate
Les lapins utilisent de grandes oreilles pour détecter les sons ambiants.,Amir,Amazon Translate
Les déclarations d'opinion reflètent des croyances et non des faits universels.,Amir,Amazon Translate
Les ingénieurs conçoivent des solutions technologiques pour relever des défis pratiques.,Amir,Amazon Translate
